Observation,TextUrn,Image,Comments
urn:cite:op:hmt18.65,urn:cts:greekLit:tlg5026.msA.hmt:18.1@μ[4],"urn:cite:hmt:vaimg.VA239RN-0410@0.455,0.1097,0.01,0.0105",
urn:cite:op:hmt18.66,urn:cts:greekLit:tlg5026.msA.hmt:18.1@έ[3],"urn:cite:hmt:vaimg.VA239RN-0410@0.464,0.1052,0.008,0.015",
urn:cite:op:hmt18.67,urn:cts:greekLit:tlg5026.msA.hmt:18.1@ν[4],"urn:cite:hmt:vaimg.VA239RN-0410@0.47,0.1112,0.009,0.009",
urn:cite:op:hmt18.68,urn:cts:greekLit:tlg5026.msA.hmt:18.1@ο[5],"urn:cite:hmt:vaimg.VA239RN-0410@0.478,0.1112,0.006,0.009",
urn:cite:op:hmt18.69,urn:cts:greekLit:tlg5026.msA.hmt:18.1@ι[3],"urn:cite:hmt:vaimg.VA239RN-0410@0.483,0.1112,0.005,0.0098",
urn:cite:op:hmt18.70,urn:cts:greekLit:tlg5026.msA.hmt:18.1@ο[6],"urn:cite:hmt:vaimg.VA239RN-0410@0.487,0.1112,0.006,0.0098",
urn:cite:op:hmt18.71,urn:cts:greekLit:tlg5026.msA.hmt:18.1@π[2],"urn:cite:hmt:vaimg.VA239RN-0410@0.501,0.1112,0.011,0.0098",
urn:cite:op:hmt18.72,urn:cts:greekLit:tlg5026.msA.hmt:18.1@υ[2],"urn:cite:hmt:vaimg.VA239RN-0410@0.512,0.1112,0.007,0.0098",
urn:cite:op:hmt18.73,urn:cts:greekLit:tlg5026.msA.hmt:18.1@ρ[3],"urn:cite:hmt:vaimg.VA239RN-0410@0.517,0.1112,0.008,0.012",
urn:cite:op:hmt18.74,urn:cts:greekLit:tlg5026.msA.hmt:18.1@ὸ[7],"urn:cite:hmt:vaimg.VA239RN-0410@0.524,0.1112,0.007,0.009",
urn:cite:op:hmt18.75,urn:cts:greekLit:tlg5026.msA.hmt:18.1@σ[4],"urn:cite:hmt:vaimg.VA239RN-0410@0.53,0.1112,0.006,0.009",
urn:cite:op:hmt18.76,urn:cts:greekLit:tlg0012.tlg001.msA:18.26@α,"urn:cite:hmt:vaimg.VA239VN-0741@0.484,0.2254,0.023,0.027",
